Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","406","Garlic","2019","2019","7021","Annual value","USD","716","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","560","Grapes","2019","2019","7021","Annual value","USD","307","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","497","Lemons and limes","2019","2019","7021","Annual value","USD","457","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2019","2019","7021","Annual value","USD","324","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2019","2019","7021","Annual value","USD","2835","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2019","2019","7021","Annual value","USD","1187","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","1033","Meat live weight, goat","2019","2019","7021","Annual value","USD","2392","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","1013","Meat live weight, sheep","2019","2019","7021","Annual value","USD","3442","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","1088","Meat live weight, turkey","2019","2019","7021","Annual value","USD","1471","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","867","Meat, cattle","2019","2019","7021","Annual value","USD","4324","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","1017","Meat, goat","2019","2019","7021","Annual value","USD","4108","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","977","Meat, sheep","2019","2019","7021","Annual value","USD","6031","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2019","2019","7021","Annual value","USD","322","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","260","Olives","2019","2019","7021","Annual value","USD","477","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","403","Onions, dry","2019","2019","7021","Annual value","USD","187","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","402","Onions, shallots, green","2019","2019","7021","Annual value","USD","155","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","490","Oranges","2019","2019","7021","Annual value","USD","375","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","534","Peaches and nectarines","2019","2019","7021","Annual value","USD","431","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","521","Pears","2019","2019","7021","Annual value","USD","563","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","417","Peas, green","2019","2019","7021","Annual value","USD","549","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","536","Plums and sloes","2019","2019","7021","Annual value","USD","525","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","116","Potatoes","2019","2019","7021","Annual value","USD","233","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","523","Quinces","2019","2019","7021","Annual value","USD","538","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","373","Spinach","2019","2019","7021","Annual value","USD","273","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","544","Strawberries","2019","2019","7021","Annual value","USD","941","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","388","Tomatoes","2019","2019","7021","Annual value","USD","109","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","97","Triticale","2019","2019","7021","Annual value","USD","138","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","420","Vegetables, leguminous nes","2019","2019","7021","Annual value","USD","400","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","567","Watermelons","2019","2019","7021","Annual value","USD","166","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","15","Wheat","2019","2019","7021","Annual value","USD","258","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","515","Apples","2020","2020","7021","Annual value","USD","314","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","526","Apricots","2020","2020","7021","Annual value","USD","1245","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","366","Artichokes","2020","2020","7021","Annual value","USD","578","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","44","Barley","2020","2020","7021","Annual value","USD","148","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2020","2020","7021","Annual value","USD","212","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2020","2020","7021","Annual value","USD","194","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2020","2020","7021","Annual value","USD","295","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2020","2020","7021","Annual value","USD","388","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2020","2020","7021","Annual value","USD","427","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","577","Dates","2020","2020","7021","Annual value","USD","1245","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2020","2020","7021","Annual value","USD","65","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","569","Figs","2020","2020","7021","Annual value","USD","1036","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","512","Fruit, citrus nes","2020","2020","7021","Annual value","USD","476","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","406","Garlic","2020","2020","7021","Annual value","USD","832","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","560","Grapes","2020","2020","7021","Annual value","USD","330","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","497","Lemons and limes","2020","2020","7021","Annual value","USD","491","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2020","2020","7021","Annual value","USD","345","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2020","2020","7021","Annual value","USD","3047","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2020","2020","7021","Annual value","USD","1275","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","1033","Meat live weight, goat","2020","2020","7021","Annual value","USD","2571","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","1013","Meat live weight, sheep","2020","2020","7021","Annual value","USD","3699","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","1088","Meat live weight, turkey","2020","2020","7021","Annual value","USD","1581","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2020","2020","7021","Annual value","USD","370","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","260","Olives","2020","2020","7021","Annual value","USD","391","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","403","Onions, dry","2020","2020","7021","Annual value","USD","220","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","402","Onions, shallots, green","2020","2020","7021","Annual value","USD","167","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","490","Oranges","2020","2020","7021","Annual value","USD","437","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","534","Peaches and nectarines","2020","2020","7021","Annual value","USD","489","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","521","Pears","2020","2020","7021","Annual value","USD","605","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","417","Peas, green","2020","2020","7021","Annual value","USD","584","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","536","Plums and sloes","2020","2020","7021","Annual value","USD","576","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","116","Potatoes","2020","2020","7021","Annual value","USD","213","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","523","Quinces","2020","2020","7021","Annual value","USD","601","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","373","Spinach","2020","2020","7021","Annual value","USD","304","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","544","Strawberries","2020","2020","7021","Annual value","USD","999","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","388","Tomatoes","2020","2020","7021","Annual value","USD","118","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","97","Triticale","2020","2020","7021","Annual value","USD","143","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","420","Vegetables, leguminous nes","2020","2020","7021","Annual value","USD","421","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","567","Watermelons","2020","2020","7021","Annual value","USD","179","","Official data"
"PP","Producer Prices","222","Tunisia","5532","Producer Price (USD/tonne)","15","Wheat","2020","2020","7021","Annual value","USD","255","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","221","Almonds, with shell","2018","2018","7021","Annual value","USD","2379","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","711","Anise, badian, fennel, coriander","2018","2018","7021","Annual value","USD","2026","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","304","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","526","Apricots","2018","2018","7021","Annual value","USD","476","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","366","Artichokes","2018","2018","7021","Annual value","USD","842","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","572","Avocados","2018","2018","7021","Annual value","USD","1742","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","486","Bananas","2018","2018","7021","Annual value","USD","612","","Official data"
